Estado,Clave municipal,Municipio,  PM10,  PM2.5,  SO2,  CO,  NOX,  COV,  NH3
Veracruz de Ignacio de la Llave,30057,Chiconquiaco, 170.45 , 127.48 , 20.86 ," 1,111.54 ", 959.42 ," 2,753.29 ", 114.94 
Veracruz de Ignacio de la Llave,30058,Chicontepec, 575.37 , 411.27 , 13.14 ," 3,625.05 "," 1,173.51 "," 8,793.03 ", 588.60 
Veracruz de Ignacio de la Llave,30059,Chinameca, 88.46 , 67.72 , 62.06 ," 1,018.63 ", 623.14 ," 2,572.51 "," 1,733.17 "
Veracruz de Ignacio de la Llave,30060,Chinampa de Gorostiza, 65.24 , 56.28 , 2.05 , 654.19 , 190.45 ," 6,236.08 ", 57.36 
Veracruz de Ignacio de la Llave,30061,Las Choapas, 575.11 , 356.99 , 14.66 ," 5,223.46 "," 3,043.13 "," 10,502.72 "," 4,861.13 "
Veracruz de Ignacio de la Llave,30062,Chocamán, 86.49 , 74.16 , 3.81 , 863.84 ," 1,080.92 "," 6,544.65 "," 1,605.19 "
Veracruz de Ignacio de la Llave,30063,Chontla, 107.54 , 93.00 , 3.07 , 879.39 , 324.71 ," 3,629.66 ", 85.87 
Veracruz de Ignacio de la Llave,30064,Chumatlán, 36.96 , 29.51 , 0.90 , 247.00 , 627.03 ," 14,734.22 ", 31.07 
Veracruz de Ignacio de la Llave,30065,Emiliano Zapata, 208.08 , 154.05 , 9.52 ," 3,010.91 "," 1,470.09 "," 5,475.83 ", 434.88 
Veracruz de Ignacio de la Llave,30066,Espinal, 205.64 , 164.11 , 5.55 ," 1,696.33 "," 1,051.67 "," 5,054.65 ", 183.63 
Veracruz de Ignacio de la Llave,30067,Filomeno Mata, 85.63 , 77.91 , 2.32 , 686.90 ," 1,203.13 "," 7,253.14 ", 73.76 
Veracruz de Ignacio de la Llave,30068,Fortín, 137.12 , 112.75 , 86.87 ," 3,043.29 "," 1,881.50 "," 5,445.99 "," 1,252.94 "
Veracruz de Ignacio de la Llave,30069,Gutiérrez Zamora, 124.05 , 86.50 , 3.81 ," 1,261.71 "," 1,055.63 "," 4,156.05 ", 203.22 
Veracruz de Ignacio de la Llave,30070,Hidalgotitlán, 239.52 , 143.17 , 4.30 ," 1,275.86 ", 289.43 ," 3,971.45 ", 147.70 
Veracruz de Ignacio de la Llave,30071,Huatusco, 278.48 , 227.70 , 11.26 ," 3,361.90 "," 1,030.61 "," 4,093.22 ", 970.05 
Veracruz de Ignacio de la Llave,30072,Huayacocotla, 170.81 , 132.95 , 4.52 ," 1,224.54 ", 459.29 ," 5,572.08 ", 115.83 
Veracruz de Ignacio de la Llave,30073,Hueyapan de Ocampo, 687.95 , 479.54 , 24.74 ," 3,408.44 "," 1,098.34 "," 6,818.77 ", 398.32 
Veracruz de Ignacio de la Llave,30074,Huiloapan de Cuauhtémoc, 34.11 , 28.88 , 2.93 , 555.77 , 268.22 ," 5,272.90 ", 12.07 
Veracruz de Ignacio de la Llave,30075,Ignacio de la Llave, 99.97 , 70.24 , 2.48 , 879.62 , 403.94 ," 1,705.14 ", 73.46 
Veracruz de Ignacio de la Llave,30076,Ilamatlán, 109.42 , 92.57 , 2.75 , 771.80 , 560.83 ," 8,238.51 ", 110.17 
Veracruz de Ignacio de la Llave,30077,Isla, 259.28 , 187.08 , 11.06 ," 3,257.48 "," 1,492.23 "," 6,812.09 ", 309.91 
Veracruz de Ignacio de la Llave,30078,Ixcatepec, 122.09 , 98.85 , 3.00 , 846.39 ," 1,003.07 "," 7,656.26 ", 102.31 
Veracruz de Ignacio de la Llave,30079,Ixhuacán de los Reyes, 69.99 , 60.87 , 1.94 , 589.01 , 403.01 ," 4,172.55 ", 71.00 
Veracruz de Ignacio de la Llave,30080,Ixhuatlán del Café, 129.82 , 109.55 , 3.69 ," 1,189.90 "," 1,074.34 "," 4,900.14 ", 537.99 
Veracruz de Ignacio de la Llave,30081,Ixhuatlancillo, 54.73 , 49.74 , 2.25 , 859.71 , 405.84 ," 7,223.79 ", 41.59 
Veracruz de Ignacio de la Llave,30082,Ixhuatlán del Sureste, 494.73 , 153.30 , 67.23 , 669.27 , 291.19 ," 4,581.58 ", 36.52 
Veracruz de Ignacio de la Llave,30083,Ixhuatlán de Madero, 509.78 , 403.59 , 12.61 ," 3,406.55 ", 939.96 ," 11,768.77 ", 540.25 
Veracruz de Ignacio de la Llave,30084,Ixmatlahuacan, 76.63 , 52.85 , 5.05 , 276.50 , 472.76 ," 2,333.88 ", 61.08 
Veracruz de Ignacio de la Llave,30085,Ixtaczoquitlán," 1,462.54 ", 999.26 ," 3,497.16 "," 7,043.59 "," 3,389.62 "," 13,409.38 ", 457.58 
Veracruz de Ignacio de la Llave,30086,Jalacingo, 441.53 , 296.77 , 37.77 ," 2,822.55 "," 1,764.43 "," 4,726.50 ", 227.27 
Veracruz de Ignacio de la Llave,30087,Xalapa," 1,027.42 ", 843.39 , 295.45 ," 28,804.45 "," 11,699.52 "," 13,852.77 ", 579.07 
Veracruz de Ignacio de la Llave,30088,Jalcomulco, 31.28 , 24.97 , 0.97 , 232.83 , 983.53 ," 8,153.25 ", 45.23 
Veracruz de Ignacio de la Llave,30089,Jáltipan, 190.68 , 140.26 , 6.89 ," 2,296.80 "," 1,050.58 "," 4,605.49 ", 265.27 
Veracruz de Ignacio de la Llave,30090,Jamapa, 76.49 , 60.35 , 2.75 , 815.35 , 958.68 ," 4,018.59 ", 59.63 
Veracruz de Ignacio de la Llave,30091,Jesús Carranza, 310.17 , 188.67 , 7.82 ," 2,396.56 ", 716.67 ," 4,279.67 ", 177.58 
Veracruz de Ignacio de la Llave,30092,Xico, 131.92 , 111.20 , 4.78 ," 1,396.68 ", 434.54 ," 1,586.50 ", 199.03 
Veracruz de Ignacio de la Llave,30093,Jilotepec, 56.60 , 44.33 , 3.05 , 647.90 , 573.58 ," 3,316.00 ", 114.80 
Veracruz de Ignacio de la Llave,30094,Juan Rodríguez Clara, 222.61 , 167.88 , 8.28 ," 2,138.83 ", 965.28 ," 3,577.16 ", 284.70 
Veracruz de Ignacio de la Llave,30095,Juchique de Ferrer, 107.25 , 84.23 , 2.86 , 970.31 , 446.58 ," 3,805.27 ", 241.86 
Veracruz de Ignacio de la Llave,30096,Landero y Coss, 10.46 , 8.42 , 0.29 , 106.73 , 650.78 ," 13,152.54 ", 7.01 
Veracruz de Ignacio de la Llave,30097,Lerdo de Tejada," 2,302.83 "," 1,329.67 ", 37.02 ," 1,424.97 ", 862.98 ," 2,160.78 ", 61.94 
Veracruz de Ignacio de la Llave,30098,Magdalena, 375.44 , 343.64 , 9.89 , 950.84 , 93.01 ," 2,106.69 ", 15.66 
Veracruz de Ignacio de la Llave,30099,Maltrata, 267.62 , 235.43 , 8.94 ," 1,645.10 ", 767.61 ," 2,362.58 ", 176.84 
Veracruz de Ignacio de la Llave,30100,Manlio Fabio Altamirano, 252.29 , 189.00 , 13.20 ," 1,914.46 ", 798.62 ," 3,012.61 ", 142.75 
Veracruz de Ignacio de la Llave,30101,Mariano Escobedo, 216.60 , 175.70 , 12.92 ," 2,040.46 ", 850.84 ," 2,506.10 "," 1,628.22 "
Veracruz de Ignacio de la Llave,30102,Martínez de la Torre, 444.17 , 300.93 , 746.95 ," 6,007.74 "," 3,145.10 "," 7,465.95 ", 765.04 
Veracruz de Ignacio de la Llave,30103,Mecatlán, 87.86 , 75.84 , 2.27 , 652.51 ," 1,270.33 "," 6,050.09 ", 81.67 
Veracruz de Ignacio de la Llave,30104,Mecayapan, 165.51 , 133.16 , 4.34 ," 1,189.99 ", 422.54 ," 2,369.38 ", 102.89 
Veracruz de Ignacio de la Llave,30105,Medellín de Bravo, 387.02 , 333.93 , 16.16 ," 3,745.49 "," 2,125.24 "," 3,906.77 ", 254.74 
Veracruz de Ignacio de la Llave,30106,Miahuatlán, 24.06 , 19.82 , 0.65 , 234.16 , 304.97 ," 4,577.42 ", 16.43 
Veracruz de Ignacio de la Llave,30107,Las Minas, 22.29 , 18.54 , 0.56 , 155.71 , 722.36 ," 4,836.49 ", 26.99 
Veracruz de Ignacio de la Llave,30108,Minatitlán," 1,350.77 ", 897.70 ," 16,464.57 "," 24,049.58 "," 7,455.03 "," 7,576.43 ", 620.25 
Veracruz de Ignacio de la Llave,30109,Misantla, 341.02 , 253.37 , 9.79 ," 3,534.57 "," 1,166.35 "," 5,056.31 ", 422.77 
Veracruz de Ignacio de la Llave,30110,Mixtla de Altamirano, 88.73 , 80.47 , 2.41 , 671.80 , 782.10 ," 3,333.28 ", 91.55 
Veracruz de Ignacio de la Llave,30111,Moloacán, 57.11 , 43.77 , 2.12 , 912.84 ," 1,097.54 "," 1,888.80 ", 58.04 
Veracruz de Ignacio de la Llave,30112,Naolinco, 105.37 , 79.14 , 7.98 ," 1,074.63 ", 914.14 ," 3,042.03 ", 92.04 
Veracruz de Ignacio de la Llave,30113,Naranjal, 25.75 , 22.49 , 0.96 , 254.89 , 745.17 ," 3,093.65 ", 47.16 
Veracruz de Ignacio de la Llave,30114,Nautla, 61.76 , 41.30 , 1.94 , 505.83 , 329.86 ," 2,198.35 ", 102.89 
Veracruz de Ignacio de la Llave,30115,Nogales, 125.38 , 104.50 , 4.78 ," 2,033.76 ", 828.28 ," 1,693.60 ", 217.42 
Veracruz de Ignacio de la Llave,30116,Oluta, 50.46 , 41.42 , 2.49 , 813.23 , 391.64 , 960.00 , 213.17 
Veracruz de Ignacio de la Llave,30117,Omealca, 378.21 , 296.85 , 26.32 ," 2,581.51 "," 1,347.08 "," 5,083.12 ", 313.92 
Veracruz de Ignacio de la Llave,30118,Orizaba, 232.32 , 190.71 , 468.44 ," 7,837.02 "," 3,498.36 "," 6,751.01 ", 234.41 
Veracruz de Ignacio de la Llave,30119,Otatitlán, 64.51 , 47.47 , 4.79 , 392.38 ," 1,415.38 "," 6,066.21 ", 42.03 
Veracruz de Ignacio de la Llave,30120,Oteapan, 54.02 , 48.80 , 1.65 , 686.96 , 608.82 ," 2,443.52 ", 31.92 
Veracruz de Ignacio de la Llave,30121,Ozuluama de Mascareñas, 231.00 , 159.09 , 9.70 ," 1,375.90 ", 560.38 ," 2,252.70 ", 176.89 
Veracruz de Ignacio de la Llave,30122,Pajapan, 142.47 , 119.95 , 3.66 ," 1,103.64 ", 185.29 ," 1,275.12 ", 80.52 
Veracruz de Ignacio de la Llave,30123,Pánuco," 1,110.00 ", 763.84 , 96.76 ," 41,703.25 "," 3,726.36 "," 8,856.18 ", 597.67 
Veracruz de Ignacio de la Llave,30124,Papantla," 1,237.60 ", 941.42 , 33.94 ," 9,962.27 "," 2,588.19 "," 8,136.70 ", 918.78 
Veracruz de Ignacio de la Llave,30125,Paso del Macho," 2,058.83 "," 1,261.10 ", 34.21 ," 3,104.27 "," 1,952.04 "," 6,840.18 ", 919.16 
Veracruz de Ignacio de la Llave,30126,Paso de Ovejas, 225.01 , 171.65 , 12.60 ," 2,139.56 "," 1,377.54 "," 5,769.94 ", 126.47 
Veracruz de Ignacio de la Llave,30127,La Perla, 148.39 , 129.88 , 5.06 ," 1,341.19 ", 283.52 ," 1,134.40 ", 139.11 
Veracruz de Ignacio de la Llave,30128,Perote, 570.90 , 352.01 , 767.76 ," 3,651.93 "," 1,513.69 "," 2,678.74 ", 280.25 
Veracruz de Ignacio de la Llave,30129,Platón Sánchez, 123.49 , 91.34 , 2.98 , 870.67 , 273.11 ," 1,319.70 ", 95.86 
Veracruz de Ignacio de la Llave,30130,Playa Vicente, 368.99 , 255.11 , 10.66 ," 3,916.38 ", 962.42 ," 2,836.92 ", 224.60 
Veracruz de Ignacio de la Llave,30131,Poza Rica de Hidalgo, 547.03 , 451.81 , 44.98 ," 14,111.64 "," 10,766.51 "," 6,909.60 ", 243.89 
Veracruz de Ignacio de la Llave,30132,Las Vigas de Ramírez, 106.67 , 91.40 , 4.12 ," 1,128.67 ", 905.91 ," 2,592.84 ", 81.99 
Veracruz de Ignacio de la Llave,30133,Pueblo Viejo, 129.37 , 105.47 , 7.57 ," 1,840.28 ", 755.66 ," 3,290.70 ", 151.55 
Veracruz de Ignacio de la Llave,30134,Puente Nacional, 168.37 , 127.08 , 9.68 ," 1,360.92 "," 1,122.74 "," 4,893.50 ", 649.04 
Veracruz de Ignacio de la Llave,30135,Rafael Delgado, 75.17 , 68.95 , 2.78 , 929.47 , 447.89 ," 3,118.07 ", 79.02 
Veracruz de Ignacio de la Llave,30136,Rafael Lucio, 13.86 , 10.63 , 0.88 , 261.99 , 202.73 , 213.24 , 16.52 
Veracruz de Ignacio de la Llave,30137,Los Reyes, 40.63 , 36.52 , 1.09 , 318.85 , 397.13 ," 1,436.85 ", 45.05 
Veracruz de Ignacio de la Llave,30138,Río Blanco, 43.54 , 35.27 , 2.69 ," 1,877.73 ", 713.79 ," 4,420.91 ", 53.50 
Veracruz de Ignacio de la Llave,30139,Saltabarranca, 47.19 , 35.16 , 3.33 , 449.27 , 438.31 ," 1,452.61 ", 32.45 
Veracruz de Ignacio de la Llave,30140,San Andrés Tenejapan, 15.49 , 13.86 , 0.42 , 133.81 , 165.67 , 588.96 , 11.49 
Veracruz de Ignacio de la Llave,30141,San Andrés Tuxtla, 843.50 , 709.40 , 26.79 ," 8,263.51 "," 1,882.04 "," 7,412.17 ", 633.56 
Veracruz de Ignacio de la Llave,30142,San Juan Evangelista, 287.24 , 192.24 , 7.37 ," 2,097.16 ", 652.35 ," 2,257.20 ", 839.74 
Veracruz de Ignacio de la Llave,30143,Santiago Tuxtla, 317.54 , 267.17 , 9.58 ," 2,916.34 "," 1,088.91 "," 4,709.17 ", 233.12 
Veracruz de Ignacio de la Llave,30144,Sayula de Alemán, 193.64 , 136.18 , 5.61 ," 1,683.99 ", 543.55 ," 2,055.87 ", 131.33 
Veracruz de Ignacio de la Llave,30145,Soconusco, 60.82 , 47.15 , 1.93 , 757.12 , 969.85 ," 3,854.42 ", 405.66 
Veracruz de Ignacio de la Llave,30146,Sochiapa, 30.74 , 25.47 , 1.40 , 275.72 ," 1,149.54 "," 4,219.37 ", 58.31 
Veracruz de Ignacio de la Llave,30147,Soledad Atzompa, 158.09 , 142.47 , 4.66 ," 1,354.55 ", 521.80 ," 2,046.77 ", 157.89 
Veracruz de Ignacio de la Llave,30148,Soledad de Doblado, 170.17 , 133.91 , 6.12 ," 1,853.07 "," 1,051.06 "," 4,674.83 ", 142.79 
Veracruz de Ignacio de la Llave,30149,Soteapan, 413.11 , 312.27 , 9.85 ," 2,527.92 ", 645.76 ," 4,708.66 ", 339.04 
Veracruz de Ignacio de la Llave,30150,Tamalín, 56.21 , 46.19 , 1.47 , 498.18 , 147.70 ," 1,281.98 ", 47.42 
Veracruz de Ignacio de la Llave,30151,Tamiahua, 169.68 , 122.49 , 3.95 ," 1,124.05 ", 208.61 ," 2,006.94 ", 177.41 
Veracruz de Ignacio de la Llave,30152,Tampico Alto, 63.03 , 42.15 , 2.13 , 499.24 , 295.93 ," 1,855.12 ", 70.30 
Veracruz de Ignacio de la Llave,30153,Tancoco, 34.86 , 29.11 , 0.90 , 298.83 , 112.03 ," 2,523.43 ", 28.89 
Veracruz de Ignacio de la Llave,30154,Tantima, 90.77 , 78.75 , 2.48 , 712.44 , 219.12 ," 1,696.33 ", 65.98 
Veracruz de Ignacio de la Llave,30155,Tantoyuca, 685.13 , 582.31 , 19.93 ," 5,911.66 "," 1,125.07 "," 5,821.72 ", 625.07 
Veracruz de Ignacio de la Llave,30156,Tatatila, 41.41 , 33.25 , 1.01 , 298.15 , 244.97 ," 2,671.47 ", 46.89 
Veracruz de Ignacio de la Llave,30157,Castillo de Teayo, 182.09 , 117.66 , 4.12 ," 1,202.57 "," 1,184.95 "," 6,279.63 ", 251.08 
Veracruz de Ignacio de la Llave,30158,Tecolutla, 153.67 , 107.45 , 4.07 ," 1,285.91 ", 789.17 ," 3,303.04 ", 211.93 
Veracruz de Ignacio de la Llave,30159,Tehuipango, 165.42 , 149.30 , 4.56 ," 1,293.28 ", 913.71 ," 3,294.61 ", 198.84 
Veracruz de Ignacio de la Llave,30160,Álamo Temapache, 703.12 , 468.26 , 14.24 ," 3,373.50 ", 888.92 ," 6,190.79 "," 2,321.16 "
Veracruz de Ignacio de la Llave,30161,Tempoal, 313.52 , 251.27 , 14.60 ," 2,236.84 ", 575.43 ," 3,139.70 ", 218.52 
Veracruz de Ignacio de la Llave,30162,Tenampa, 50.85 , 41.86 , 1.51 , 511.90 , 684.15 ," 2,427.65 ", 149.08 
Veracruz de Ignacio de la Llave,30163,Tenochtitlán, 38.22 , 30.68 , 0.95 , 304.62 , 322.99 ," 3,381.12 ", 68.19 
Veracruz de Ignacio de la Llave,30164,Teocelo, 56.97 , 47.97 , 2.01 , 681.16 , 759.71 ," 4,175.05 ", 128.23 
Veracruz de Ignacio de la Llave,30165,Tepatlaxco, 61.39 , 51.19 , 1.92 , 525.72 , 774.43 ," 3,967.36 ", 152.67 
Veracruz de Ignacio de la Llave,30166,Tepetlán, 68.84 , 56.25 , 2.60 , 573.95 , 340.12 ," 1,731.60 ", 61.80 
Veracruz de Ignacio de la Llave,30167,Tepetzintla, 86.10 , 71.53 , 2.34 , 716.67 , 271.54 ," 2,920.42 ", 85.61 
Veracruz de Ignacio de la Llave,30168,Tequila, 106.86 , 91.60 , 2.87 , 857.59 , 346.74 ," 2,476.01 ", 142.07 
Veracruz de Ignacio de la Llave,30169,José Azueta, 274.96 , 200.79 , 14.56 ," 2,553.61 "," 1,384.74 "," 4,908.66 ", 255.42 
Veracruz de Ignacio de la Llave,30170,Texcatepec, 97.90 , 78.19 , 2.31 , 607.09 , 598.86 ," 7,072.66 ", 132.04 
Veracruz de Ignacio de la Llave,30171,Texhuacán, 41.10 , 35.38 , 1.18 , 325.25 , 656.63 ," 2,291.78 ", 36.64 
Veracruz de Ignacio de la Llave,30172,Texistepec, 210.87 , 145.14 , 4.87 ," 1,251.83 ", 642.54 ," 2,935.36 ", 135.08 
Veracruz de Ignacio de la Llave,30173,Tezonapa," 4,515.70 "," 2,711.92 ", 46.44 ," 5,125.47 "," 1,633.79 "," 11,275.84 ", 985.17 
Veracruz de Ignacio de la Llave,30174,Tierra Blanca," 1,226.87 ", 996.21 , 403.69 ," 9,021.30 "," 3,292.60 "," 5,263.50 ", 574.24 
Veracruz de Ignacio de la Llave,30175,Tihuatlán, 604.29 , 497.55 , 19.72 ," 5,203.86 "," 2,536.08 "," 7,894.66 ", 508.73 
Veracruz de Ignacio de la Llave,30176,Tlacojalpan, 89.37 , 63.15 , 5.92 , 419.39 ," 1,334.45 "," 6,192.71 ", 57.52 
Veracruz de Ignacio de la Llave,30177,Tlacolulan, 68.43 , 55.05 , 1.81 , 545.77 , 329.24 ," 1,856.63 ", 42.73 
Veracruz de Ignacio de la Llave,30178,Tlacotalpan, 100.97 , 64.15 , 6.18 , 675.69 , 447.97 ," 1,190.62 ", 91.69 
Veracruz de Ignacio de la Llave,30179,Tlacotepec de Mejía, 59.03 , 46.65 , 3.51 , 461.08 , 597.21 ," 4,693.48 ", 177.94 
Veracruz de Ignacio de la Llave,30180,Tlachichilco, 129.15 , 88.37 , 2.64 , 645.86 , 578.02 ," 4,233.06 ", 227.78 
Veracruz de Ignacio de la Llave,30181,Tlalixcoyan, 233.27 , 150.64 , 9.89 ," 2,094.49 ", 893.99 ," 2,406.38 ", 172.60 
Veracruz de Ignacio de la Llave,30182,Tlalnelhuayocan, 37.22 , 32.25 , 1.11 , 499.98 , 498.15 ," 2,599.86 ", 33.99 
Veracruz de Ignacio de la Llave,30183,Tlapacoyan, 203.62 , 161.95 , 7.56 ," 2,390.66 "," 1,217.58 "," 4,055.95 ", 274.72 
Veracruz de Ignacio de la Llave,30184,Tlaquilpa, 53.58 , 47.56 , 1.52 , 464.15 , 442.50 ," 1,485.73 ", 49.19 
Veracruz de Ignacio de la Llave,30185,Tlilapan, 21.57 , 19.74 , 0.96 , 284.42 , 194.32 ," 4,900.13 ", 10.07 
Veracruz de Ignacio de la Llave,30186,Tomatlán, 27.28 , 22.64 , 1.28 , 359.97 , 826.60 ," 2,936.27 "," 2,479.63 "
Veracruz de Ignacio de la Llave,30187,Tonayán, 32.55 , 27.08 , 0.86 , 277.10 , 75.93 ," 1,318.05 ", 19.41 
Veracruz de Ignacio de la Llave,30188,Totutla, 405.94 , 199.20 , 31.30 ," 1,519.15 "," 1,939.83 "," 4,477.58 ", 327.24 
Veracruz de Ignacio de la Llave,30189,Tuxpan," 6,637.18 "," 5,397.94 "," 86,803.14 "," 10,447.48 "," 11,106.04 "," 6,311.34 ", 839.76 
Veracruz de Ignacio de la Llave,30190,Tuxtilla, 22.95 , 17.04 , 1.51 , 130.45 , 524.84 ," 1,898.94 ", 17.31 
Veracruz de Ignacio de la Llave,30191,Ursulo Galván," 3,012.94 "," 1,773.93 ", 21.49 ," 2,876.60 "," 1,802.60 "," 4,805.44 ", 119.51 
Veracruz de Ignacio de la Llave,30192,Vega de Alatorre, 68.02 , 49.88 , 2.25 , 867.96 , 571.74 ," 3,011.88 ", 70.46 
Veracruz de Ignacio de la Llave,30193,Veracruz," 1,332.24 "," 1,034.49 ", 107.12 ," 34,795.25 "," 13,840.53 "," 18,410.90 ", 678.24 
Veracruz de Ignacio de la Llave,30194,Villa Aldama, 63.15 , 48.06 , 2.68 , 565.51 ," 1,274.41 "," 3,742.50 ", 45.27 
Veracruz de Ignacio de la Llave,30195,Xoxocotla, 46.28 , 38.93 , 1.13 , 365.22 , 709.44 ," 2,328.43 ", 46.42 
Veracruz de Ignacio de la Llave,30196,Yanga, 176.20 , 140.71 , 14.11 ," 1,466.65 "," 1,602.32 "," 6,152.35 ", 119.55 
Veracruz de Ignacio de la Llave,30197,Yecuatla, 72.72 , 61.73 , 2.02 , 733.73 , 305.90 ," 1,903.71 ", 115.40 
Veracruz de Ignacio de la Llave,30198,Zacualpan, 63.06 , 51.93 , 1.67 , 441.29 , 521.16 ," 4,082.88 ", 47.06 
Veracruz de Ignacio de la Llave,30199,Zaragoza, 52.82 , 45.03 , 1.36 , 475.40 , 597.45 ," 4,040.23 ", 27.51 
Veracruz de Ignacio de la Llave,30200,Zentla, 187.77 , 145.51 , 12.03 ," 1,230.70 "," 1,402.18 "," 5,153.37 ", 288.66 
Veracruz de Ignacio de la Llave,30201,Zongolica, 337.19 , 273.21 , 8.95 ," 2,530.92 ", 804.83 ," 8,487.79 ", 548.47 
Veracruz de Ignacio de la Llave,30202,Zontecomatlán de López y Fuentes, 140.70 , 111.51 , 3.50 , 875.11 , 419.10 ," 9,282.87 ", 112.91 
Veracruz de Ignacio de la Llave,30203,Zozocolco de Hidalgo, 96.13 , 86.11 , 2.66 , 753.60 , 963.97 ," 5,634.43 ", 79.84 
Veracruz de Ignacio de la Llave,30204,Agua Dulce, 116.95 , 90.30 , 5.70 ," 3,350.76 "," 3,947.03 "," 2,319.35 "," 5,728.41 "
Veracruz de Ignacio de la Llave,30205,El Higo," 4,478.06 "," 2,616.42 ", 32.41 ," 2,282.42 "," 1,382.89 "," 3,208.74 ", 166.21 
Veracruz de Ignacio de la Llave,30206,Nanchital de Lázaro Cárdenas del Río, 305.51 , 280.58 , 10.95 ," 2,727.26 "," 1,709.15 "," 1,789.20 ", 55.23 
Veracruz de Ignacio de la Llave,30207,Tres Valles, 648.45 , 510.47 , 40.95 ," 4,721.91 "," 2,362.21 "," 5,402.28 ", 355.93 
Veracruz de Ignacio de la Llave,30208,Carlos A. Carrillo, 134.34 , 96.36 , 9.78 ," 1,158.46 ", 771.88 ," 2,484.76 ", 104.36 
Veracruz de Ignacio de la Llave,30209,Tatahuicapan de Juárez, 160.54 , 127.18 , 3.84 ," 1,092.69 ", 179.50 ," 2,433.94 ", 73.87 
Veracruz de Ignacio de la Llave,30210,Uxpanapa, 254.82 , 174.20 , 5.66 ," 1,714.25 ", 436.42 ," 7,861.79 ", 182.40 
Veracruz de Ignacio de la Llave,30211,San Rafael, 121.82 , 79.64 , 4.59 ," 1,459.92 "," 1,296.72 "," 4,598.09 ", 261.15 
Veracruz de Ignacio de la Llave,30212,Santiago Sochiapan, 128.35 , 104.25 , 3.36 , 929.54 , 535.46 ," 2,907.82 ", 75.83 
Yucatán,31001,Abalá, 55.25 , 43.99 , 1.73 , 457.59 , 314.01 ," 3,028.93 "," 1,791.41 "
Yucatán,31002,Acanceh, 68.13 , 62.04 , 2.45 , 948.61 , 249.92 ," 1,754.52 "," 1,880.81 "
Yucatán,31003,Akil, 73.61 , 64.93 , 2.52 , 790.78 , 260.90 ," 1,113.89 ", 45.89 
Yucatán,31004,Baca, 22.56 , 19.56 , 0.76 , 442.43 , 263.60 ," 1,081.95 "," 1,298.80 "
Yucatán,31005,Bokobá, 9.31 , 8.42 , 0.36 , 130.12 , 88.33 , 753.54 , 12.17 
Yucatán,31006,Buctzotz, 62.90 , 42.60 , 1.59 , 669.35 ," 2,113.26 "," 5,059.93 ", 72.39 
Yucatán,31007,Cacalchén, 32.34 , 29.72 , 1.24 , 413.90 , 168.32 ," 1,183.88 ", 125.45 
Yucatán,31008,Calotmul, 39.33 , 31.22 , 1.20 , 283.00 , 374.54 ," 2,711.68 ", 27.27 
Yucatán,31009,Cansahcab, 24.98 , 22.08 , 0.69 , 294.44 , 241.06 ," 1,264.85 ", 17.39 
Yucatán,31010,Cantamayec, 20.81 , 17.90 , 0.54 , 161.18 , 94.40 ," 4,414.74 ", 534.82 
Yucatán,31011,Celestún, 21.97 , 19.62 , 0.74 , 298.61 , 229.69 ," 3,371.67 ", 15.29 
Yucatán,31012,Cenotillo, 34.40 , 25.05 , 0.88 , 271.27 , 837.58 ," 4,664.76 ", 38.79 
Yucatán,31013,Conkal, 22.96 , 19.75 , 0.96 , 795.79 , 187.44 , 674.69 , 170.77 
Yucatán,31014,Cuncunul, 12.97 , 11.22 , 0.34 , 118.80 , 43.42 ," 1,566.83 ", 5.89 
Yucatán,31015,Cuzamá, 29.69 , 27.35 , 0.84 , 309.69 , 98.36 ," 1,182.91 ", 52.55 
Yucatán,31016,Chacsinkín, 24.41 , 21.43 , 0.66 , 216.30 , 134.53 ," 1,261.83 ", 14.34 
Yucatán,31017,Chankom, 54.37 , 42.72 , 1.28 , 375.54 , 326.14 ," 4,785.03 ", 20.43 
Yucatán,31018,Chapab, 28.86 , 25.23 , 0.96 , 283.89 , 162.62 ," 1,950.09 ", 23.55 
Yucatán,31019,Chemax, 260.39 , 223.47 , 7.21 ," 2,131.52 "," 1,607.08 "," 48,824.16 ", 179.24 
Yucatán,31020,Chicxulub Pueblo, 14.35 , 13.23 , 0.45 , 287.26 , 74.65 , 498.73 ," 2,167.45 "
Yucatán,31021,Chichimilá, 50.35 , 44.74 , 1.39 , 561.70 , 166.43 ," 6,439.34 ", 32.70 
Yucatán,31022,Chikindzonot, 50.00 , 40.56 , 1.22 , 340.92 , 115.76 ," 4,834.63 ", 24.44 
Yucatán,31023,Chocholá, 22.40 , 19.60 , 0.94 , 303.26 , 401.74 ," 2,691.34 "," 1,116.36 "
Yucatán,31024,Chumayel, 27.16 , 23.74 , 0.75 , 255.93 , 42.06 ," 1,025.03 ", 127.18 
Yucatán,31025,Dzán, 39.41 , 34.04 , 1.31 , 657.75 , 177.31 , 915.21 , 39.44 
Yucatán,31026,Dzemul, 12.57 , 11.25 , 0.40 , 224.18 , 230.67 ," 1,135.09 ", 23.01 
Yucatán,31027,Dzidzantún, 31.30 , 27.31 , 1.01 , 502.97 , 483.33 ," 1,267.36 ", 22.91 
Yucatán,31028,Dzilam de Bravo, 6.82 , 4.57 , 0.19 , 110.00 , 503.36 ," 2,925.64 ", 8.97 
Yucatán,31029,Dzilam González, 33.06 , 27.27 , 1.00 , 324.56 ," 1,344.38 "," 4,009.30 ", 35.60 
